ensembl,FC,padj,gene
ENSG00000258655.2,-0.775715936,0.034227795,ARHGAP5-AS1
ENSG00000170296.10,-0.775475522,1.39E-15,GABARAP
ENSG00000213977.8,-0.775359379,1.07E-16,TAX1BP3
ENSG00000183486.13,-0.774942489,0.212343679,MX2
ENSG00000110066.15,-0.774667803,3.04E-06,KMT5B
ENSG00000247092.7,-0.774465083,0.157000392,SNHG10
ENSG00000158796.17,-0.77441917,1.74E-05,DEDD
ENSG00000009954.11,-0.774234849,7.95E-79,BAZ1B
ENSG00000258727.1,-0.773889833,0.621367727,AL135999.1
ENSG00000075856.12,-0.77380868,1.24E-16,SART3
ENSG00000126524.10,-0.773397665,1.00E-30,SBDS
ENSG00000139263.11,-0.773168319,0.000257611,LRIG3
ENSG00000112473.18,-0.773098346,3.73E-30,SLC39A7
ENSG00000122299.12,-0.773094866,6.11E-16,ZC3H7A
ENSG00000188343.13,-0.772912623,3.89E-15,FAM92A
ENSG00000118655.7,-0.7726802,8.53E-08,DCLRE1B
ENSG00000100201.21,-0.772659013,5.89E-41,DDX17
ENSG00000127837.9,-0.772368178,4.01E-29,AAMP
ENSG00000263843.1,-0.771942862,0.02208257,AC022211.2
ENSG00000166986.15,-0.771581709,8.41E-26,MARS
ENSG00000172590.18,-0.771247849,1.88E-08,MRPL52
ENSG00000175390.14,-0.770833965,1.55E-45,EIF3F
ENSG00000112029.10,-0.770806161,5.74E-09,FBXO5
ENSG00000225465.9,-0.77080315,0.664219838,RFPL1S
ENSG00000250634.6,-0.769489387,0.458918483,LINC01182
ENSG00000179271.3,-0.769489148,2.83E-17,GADD45GIP1
ENSG00000270136.6,-0.769451681,0.008089234,MICOS10-NBL1
ENSG00000114026.21,-0.769354533,0.001429853,OGG1
ENSG00000106355.10,-0.769298622,2.61E-14,LSM5
ENSG00000167716.18,-0.769183493,7.20E-05,WDR81
ENSG00000111666.11,-0.768942831,6.20E-10,CHPT1
ENSG00000232124.3,-0.768730263,0.385765707,AP001057.1
ENSG00000187522.16,-0.768386694,0.000290662,HSPA14
ENSG00000198353.8,-0.768284983,0.059968164,HOXC4
ENSG00000128463.13,-0.768161208,4.79E-13,EMC4
ENSG00000153989.8,-0.768040549,1.76E-22,NUS1
ENSG00000198513.11,-0.767887827,0.024304641,ATL1
ENSG00000174365.20,-0.7678744,0.091616825,SNHG11
ENSG00000196498.13,-0.767611823,7.62E-73,NCOR2
ENSG00000134072.11,-0.767350385,0.001336864,CAMK1
ENSG00000246089.3,-0.766813749,0.231376531,AC016065.1
ENSG00000197771.12,-0.766570466,1.30E-31,MCMBP
ENSG00000259234.6,-0.76641232,0.740065863,ANKRD34C-AS1
ENSG00000198841.4,-0.76637235,0.003359819,KTI12
ENSG00000109814.12,-0.766275282,1.32E-11,UGDH
ENSG00000112855.17,-0.766273746,9.18E-09,HARS2
ENSG00000143379.12,-0.76609762,0.000328242,SETDB1
ENSG00000242616.4,-0.766095994,1.53E-14,GNG10
ENSG00000217325.2,-0.765862472,0.459347104,PRELID1P1
ENSG00000125821.12,-0.765848447,1.95E-11,DTD1
ENSG00000127241.16,-0.765757755,0.810494655,MASP1
ENSG00000287221.1,-0.765343765,0.720243944,AL589794.2
ENSG00000143314.12,-0.765164653,5.11E-13,MRPL24
ENSG00000149823.9,-0.764802299,8.41E-13,VPS51
ENSG00000285839.1,-0.76475391,0.406474523,AL445685.3
ENSG00000138944.8,-0.764662311,3.07E-10,SHISAL1
ENSG00000123064.12,-0.764623396,7.79E-22,DDX54
ENSG00000007384.15,-0.764066952,0.000175389,RHBDF1
ENSG00000149532.15,-0.763855269,6.19E-14,CPSF7
ENSG00000069399.15,-0.763252266,5.15E-06,BCL3
ENSG00000047230.15,-0.762709683,0.011990695,CTPS2
ENSG00000056097.16,-0.762702837,4.65E-54,ZFR
ENSG00000103266.11,-0.762213779,4.62E-22,STUB1
ENSG00000108691.9,-0.76220152,0.101126863,CCL2
ENSG00000126561.16,-0.761989645,0.120168535,STAT5A
ENSG00000166439.6,-0.761554861,4.80E-05,RNF169
ENSG00000093000.19,-0.761345092,2.89E-20,NUP50
ENSG00000141522.12,-0.760956932,3.94E-135,ARHGDIA
ENSG00000148834.13,-0.760893735,1.55E-20,GSTO1
ENSG00000107560.12,-0.760748867,1.48E-05,RAB11FIP2
ENSG00000064419.13,-0.760731833,5.36E-41,TNPO3
ENSG00000105402.8,-0.76030345,1.31E-12,NAPA
ENSG00000258643.5,-0.760224168,0.177516389,BCL2L2-PABPN1
ENSG00000177565.16,-0.760216045,6.63E-24,TBL1XR1
ENSG00000196678.14,-0.76004158,0.000428183,ERI2
ENSG00000204344.14,-0.759940546,0.149906183,STK19
ENSG00000068028.17,-0.759053033,1.45E-05,RASSF1
ENSG00000145912.8,-0.758865972,3.02E-42,NHP2
ENSG00000174600.14,-0.758536015,0.107062584,CMKLR1
ENSG00000259366.1,-0.75841318,0.725357593,AC108449.2
ENSG00000076067.13,-0.758230617,1.75E-06,RBMS2
ENSG00000180198.16,-0.757775269,3.49E-21,RCC1
ENSG00000131165.15,-0.757622731,1.01E-19,CHMP1A
ENSG00000105185.12,-0.757360436,1.11E-10,PDCD5
ENSG00000033170.16,-0.757353153,6.39E-39,FUT8
ENSG00000124541.7,-0.757323949,2.85E-12,RRP36
ENSG00000170425.3,-0.75706202,1.61E-05,ADORA2B
ENSG00000254206.5,-0.756975838,0.562516477,NPIPB11
ENSG00000149485.19,-0.75606599,6.71E-14,FADS1
ENSG00000099246.16,-0.755798794,2.09E-14,RAB18
ENSG00000116560.11,-0.755534059,6.72E-78,SFPQ
ENSG00000104524.14,-0.755039755,1.91E-08,PYCR3
ENSG00000225733.6,-0.754810213,6.48E-20,FGD5-AS1
ENSG00000143252.14,-0.75369638,4.06E-19,SDHC
ENSG00000268350.7,-0.753659389,0.077228326,FAM156A
ENSG00000138777.20,-0.753613461,0.000238094,PPA2
ENSG00000130811.12,-0.753607988,1.53E-24,EIF3G
ENSG00000106400.12,-0.753311856,9.64E-17,ZNHIT1
ENSG00000167721.10,-0.753139477,1.55E-20,TSR1
ENSG00000100982.12,-0.753063868,2.52E-05,PCIF1
ENSG00000115694.15,-0.75289528,4.21E-27,STK25
ENSG00000125753.14,-0.752526028,2.22E-34,VASP
ENSG00000011009.11,-0.752385165,3.30E-08,LYPLA2
ENSG00000180537.13,-0.752288291,4.35E-05,RNF182
ENSG00000060688.13,-0.752267475,1.41E-11,SNRNP40
ENSG00000237036.5,-0.752130353,0.082760597,ZEB1-AS1
ENSG00000143575.14,-0.752060096,4.95E-13,HAX1
ENSG00000142186.17,-0.751701058,2.92E-16,SCYL1
ENSG00000105618.14,-0.751689932,1.04E-17,PRPF31
ENSG00000250312.8,-0.751343153,0.726156911,ZNF718
ENSG00000279041.1,-0.751343153,0.726156911,AC102945.2
ENSG00000234694.1,-0.751343153,0.726156911,AL139289.2
ENSG00000272434.1,-0.751343153,0.726156911,AC137630.3
ENSG00000232448.2,-0.751343153,0.726156911,AL354824.2
ENSG00000260219.2,-0.751250763,0.721440052,CD2BP2-DT
ENSG00000255306.1,-0.751250763,0.721440052,AC004923.4
ENSG00000288187.1,-0.751238943,0.452061298,CU633906.5
ENSG00000128791.12,-0.75120851,2.37E-17,TWSG1
ENSG00000287667.1,-0.751127903,0.803217256,AC109517.1
ENSG00000198225.5,-0.751127903,0.803217256,FKBP1C
ENSG00000168259.16,-0.751114752,1.52E-14,DNAJC7
ENSG00000149269.9,-0.750932487,5.76E-18,PAK1
ENSG00000113721.14,-0.75090796,4.25E-22,PDGFRB
ENSG00000101365.21,-0.749864276,3.30E-11,IDH3B
ENSG00000145982.12,-0.749825546,0.071184226,FARS2
ENSG00000233608.4,-0.749687121,4.98E-06,TWIST2
ENSG00000259330.3,-0.749651218,1.79E-06,INAFM2
ENSG00000197386.12,-0.749570288,2.66E-16,HTT
ENSG00000213689.14,-0.749396758,0.084251047,TREX1
ENSG00000119737.6,-0.749310785,0.277788083,GPR75
ENSG00000130749.10,-0.749216837,1.87E-07,ZC3H4
ENSG00000145002.12,-0.748963307,0.523067731,FAM86B2
ENSG00000226824.7,-0.748499903,0.562107302,AC006001.2
ENSG00000197283.17,-0.74849958,0.084494069,SYNGAP1
ENSG00000133884.10,-0.748439071,1.45E-08,DPF2
ENSG00000168002.12,-0.748420214,1.55E-06,POLR2G
ENSG00000017797.13,-0.748411786,7.82E-13,RALBP1
ENSG00000161618.10,-0.747346169,2.71E-05,ALDH16A1
ENSG00000139620.12,-0.746273474,0.005000514,KANSL2
ENSG00000143952.20,-0.746232396,1.89E-09,VPS54
ENSG00000162073.14,-0.746165583,5.65E-21,PAQR4
ENSG00000170325.14,-0.745985204,0.009204623,PRDM10
ENSG00000113732.9,-0.745946968,2.30E-23,ATP6V0E1
ENSG00000105443.15,-0.745698716,1.65E-06,CYTH2
ENSG00000095139.14,-0.745649249,2.84E-49,ARCN1
ENSG00000146858.8,-0.745523954,0.044737014,ZC3HAV1L
ENSG00000112624.12,-0.745408319,0.024771536,BICRAL
ENSG00000162062.15,-0.745091497,0.002523163,TEDC2
ENSG00000168807.16,-0.745066256,5.97E-14,SNTB2
ENSG00000087502.18,-0.74489818,5.25E-31,ERGIC2
ENSG00000005812.11,-0.744897968,2.10E-08,FBXL3
ENSG00000106459.15,-0.744869329,7.94E-05,NRF1
ENSG00000102977.16,-0.744690416,5.29E-06,ACD
ENSG00000101189.7,-0.744685904,8.53E-16,MRGBP
ENSG00000162300.13,-0.744498974,2.85E-05,ZFPL1
ENSG00000215788.10,-0.744345083,0.455988542,TNFRSF25
ENSG00000248161.5,-0.744332055,0.61016946,AC098487.1
ENSG00000117682.17,-0.744329377,4.20E-06,DHDDS
ENSG00000082781.12,-0.743715616,4.89E-139,ITGB5
ENSG00000114126.17,-0.743545786,1.09E-05,TFDP2
ENSG00000160613.13,-0.743072033,2.55E-07,PCSK7
ENSG00000164402.14,-0.742880788,5.27E-09,SEPTIN8
ENSG00000113248.6,-0.742789513,0.320837544,PCDHB15
ENSG00000137409.19,-0.742458624,6.19E-42,MTCH1
ENSG00000180611.7,-0.7424168,0.000551975,MB21D2
ENSG00000103047.8,-0.742291811,0.00089734,TANGO6
ENSG00000105699.16,-0.742064503,0.341903372,LSR
ENSG00000278927.1,-0.742017062,0.663754223,FP236240.1
ENSG00000130638.17,-0.741764779,1.11E-16,ATXN10
ENSG00000138031.14,-0.741483012,5.94E-27,ADCY3
ENSG00000136026.14,-0.741359138,5.41E-74,CKAP4
ENSG00000176915.15,-0.74123788,3.86E-16,ANKLE2
ENSG00000082258.13,-0.741105199,1.20E-05,CCNT2
ENSG00000167088.11,-0.741025133,3.47E-13,SNRPD1
ENSG00000161203.13,-0.74091526,1.46E-140,AP2M1
ENSG00000224790.3,-0.740769622,0.623856271,AP000704.1
ENSG00000227963.1,-0.740769622,0.623856271,RBM15-AS1
ENSG00000285292.1,-0.740104851,1.37E-13,ABCF2
ENSG00000168214.20,-0.740099091,4.79E-19,RBPJ
ENSG00000073050.11,-0.740069747,7.57E-06,XRCC1
ENSG00000170445.15,-0.74002747,9.11E-27,HARS
ENSG00000116171.18,-0.73948693,1.36E-06,SCP2
ENSG00000137962.13,-0.739380313,1.34E-27,ARHGAP29
ENSG00000178927.18,-0.738824621,7.75E-08,CYBC1
ENSG00000104853.16,-0.738639091,1.75E-36,CLPTM1
ENSG00000161904.12,-0.738417658,1.56E-10,LEMD2
ENSG00000169188.5,-0.738164997,4.18E-06,APEX2
ENSG00000115594.12,-0.738138861,3.59E-27,IL1R1
ENSG00000142408.4,-0.73789916,0.017146607,CACNG8
ENSG00000130810.20,-0.737642611,6.81E-06,PPAN
ENSG00000229932.3,-0.737536513,0.808027813,YWHAZP3
ENSG00000213621.3,-0.737536513,0.808027813,RPSAP54
ENSG00000261126.7,-0.737536513,0.808027813,RBFADN
ENSG00000273568.1,-0.737392007,0.72736371,AC131009.3
ENSG00000246922.8,-0.737392007,0.72736371,UBAP1L
ENSG00000267073.1,-0.737142756,0.505943308,AC005256.1
ENSG00000249669.10,-0.737078459,0.63509773,CARMN
ENSG00000182944.17,-0.736971041,2.89E-39,EWSR1
ENSG00000266010.2,-0.736804107,0.683173226,GATA6-AS1
ENSG00000122034.15,-0.736247943,7.10E-16,GTF3A
ENSG00000175110.11,-0.736101875,5.14E-09,MRPS22
ENSG00000001497.16,-0.736083099,3.42E-10,LAS1L
ENSG00000147535.17,-0.73593831,0.007506818,PLPP5
ENSG00000197442.10,-0.735711345,1.19E-05,MAP3K5
ENSG00000031691.7,-0.735683796,0.001961101,CENPQ
ENSG00000203805.10,-0.735412172,4.85E-05,PLPP4
ENSG00000173193.15,-0.735181394,5.27E-08,PARP14
ENSG00000169105.7,-0.734995037,1.36E-12,CHST14
ENSG00000090674.16,-0.734804097,0.00026692,MCOLN1
ENSG00000049167.14,-0.73463979,0.007043384,ERCC8
ENSG00000261221.3,-0.734558464,0.000619379,ZNF865
ENSG00000168078.10,-0.733875703,9.50E-25,PBK
ENSG00000174231.17,-0.73301532,6.87E-117,PRPF8
ENSG00000213614.9,-0.732915195,5.56E-15,HEXA
ENSG00000155850.7,-0.732874505,1.23E-32,SLC26A2
ENSG00000137040.10,-0.732831853,4.81E-09,RANBP6
ENSG00000172354.10,-0.731946679,1.17E-64,GNB2
ENSG00000115318.12,-0.731651768,1.95E-28,LOXL3
ENSG00000125818.18,-0.731605034,1.54E-14,PSMF1
ENSG00000100227.18,-0.731578334,9.60E-20,POLDIP3
ENSG00000198718.13,-0.731543421,0.000650347,TOGARAM1
ENSG00000108883.13,-0.731460943,1.16E-30,EFTUD2
ENSG00000141556.21,-0.731410956,1.01E-20,TBCD
ENSG00000147400.9,-0.731004477,7.74E-07,CETN2
ENSG00000135372.9,-0.730833807,4.81E-24,NAT10
ENSG00000213780.11,-0.730291284,0.000774323,GTF2H4
ENSG00000148411.8,-0.7301888,1.80E-13,NACC2
ENSG00000196510.12,-0.72999026,2.70E-07,ANAPC7
ENSG00000115041.13,-0.729811197,0.00044404,KCNIP3
ENSG00000116906.13,-0.729089694,6.26E-11,GNPAT
ENSG00000175970.11,-0.728947176,8.52E-15,UNC119B
ENSG00000124356.16,-0.728518489,8.22E-13,STAMBP
ENSG00000131023.13,-0.728491591,1.16E-05,LATS1
ENSG00000270170.2,-0.728375048,3.11E-05,NCBP2AS2
ENSG00000089280.18,-0.728214226,5.31E-67,FUS
ENSG00000138468.16,-0.727725407,0.02009967,SENP7
ENSG00000157020.18,-0.727417903,2.38E-26,SEC13
ENSG00000107537.14,-0.727308048,0.002271059,PHYH
ENSG00000136448.12,-0.72697314,8.70E-31,NMT1
ENSG00000197912.15,-0.726785377,7.49E-10,SPG7
ENSG00000131845.14,-0.72670726,0.014069316,ZNF304
ENSG00000260526.1,-0.726557835,0.627595794,AC109347.1
ENSG00000168758.11,-0.726308965,4.87E-08,SEMA4C
ENSG00000253669.4,-0.725933535,0.149694248,GASAL1
ENSG00000268061.5,-0.7254625,0.357136929,NAPA-AS1
ENSG00000111203.13,-0.725384362,3.72E-05,ITFG2
ENSG00000174130.12,-0.725336287,0.041275616,TLR6
ENSG00000119688.21,-0.725254886,0.000251912,ABCD4
ENSG00000186767.7,-0.725021471,0.007374578,SPIN4
ENSG00000133142.17,-0.724851613,5.80E-06,TCEAL4
ENSG00000180953.11,-0.724499643,0.394883771,AC015871.1
ENSG00000198546.15,-0.723696101,2.67E-10,ZNF511
ENSG00000176095.12,-0.723686262,2.60E-11,IP6K1
ENSG00000105321.14,-0.72363711,7.14E-06,CCDC9
ENSG00000127804.13,-0.723459635,2.85E-08,METTL16
ENSG00000171448.9,-0.723357601,0.166092797,ZBTB26
ENSG00000165792.17,-0.723272233,0.000688026,METTL17
ENSG00000213406.3,-0.723155651,0.81976885,ANXA2P1
ENSG00000180574.3,-0.723155651,0.81976885,EIF2S3B
ENSG00000151846.8,-0.723155651,0.81976885,PABPC3
ENSG00000173207.13,-0.723034698,3.28E-20,CKS1B
ENSG00000218283.2,-0.72277107,0.823920325,MORF4L1P1
ENSG00000205060.11,-0.722259289,6.51E-24,SLC35B4
ENSG00000092964.18,-0.722229956,5.04E-68,DPYSL2
ENSG00000145604.16,-0.722174659,4.51E-09,SKP2
ENSG00000101413.12,-0.721878297,1.79E-05,RPRD1B
ENSG00000197208.6,-0.720560451,0.031906426,SLC22A4
ENSG00000214022.11,-0.720532438,1.10E-60,REPIN1
ENSG00000266472.5,-0.720531485,2.60E-07,MRPS21
ENSG00000126603.8,-0.720009742,5.14E-05,GLIS2
ENSG00000166200.15,-0.719687344,2.27E-17,COPS2
ENSG00000118804.8,-0.71949121,0.003930189,STBD1
ENSG00000271147.8,-0.71934779,0.150464638,ARMCX5-GPRASP2
ENSG00000134954.14,-0.719117662,4.99E-27,ETS1
ENSG00000104408.10,-0.718792842,1.66E-64,EIF3E
ENSG00000071127.17,-0.718763243,1.50E-73,WDR1
ENSG00000285517.1,-0.71867114,1.23E-07,AC010198.2
ENSG00000206432.4,-0.718351047,0.221937714,TMEM200C
ENSG00000151923.17,-0.718056122,2.26E-13,TIAL1
ENSG00000128191.16,-0.717597751,4.98E-07,DGCR8
ENSG00000148688.13,-0.716878496,1.90E-06,RPP30
ENSG00000169045.17,-0.716847377,4.88E-60,HNRNPH1
ENSG00000042286.15,-0.716774146,8.76E-07,AIFM2
ENSG00000164898.13,-0.716076137,0.004316858,FMC1
ENSG00000087152.15,-0.715661913,2.09E-13,ATXN7L3
ENSG00000099814.16,-0.715408277,0.000154818,CEP170B
ENSG00000097007.19,-0.715383024,8.21E-20,ABL1
ENSG00000065150.21,-0.715382876,5.22E-54,IPO5
ENSG00000259248.7,-0.714905976,0.752528066,USP3-AS1
ENSG00000244486.8,-0.71392673,3.18E-10,SCARF2
ENSG00000084774.14,-0.713591792,1.19E-31,CAD
ENSG00000182552.15,-0.713533699,2.10E-07,RWDD4
ENSG00000133997.11,-0.713457213,2.19E-07,MED6
ENSG00000109084.14,-0.713058954,4.94E-10,TMEM97
ENSG00000010361.14,-0.712686136,0.003351646,FUZ
ENSG00000178209.15,-0.71259952,0,PLEC
ENSG00000100221.10,-0.712223881,1.59E-12,JOSD1
ENSG00000172315.6,-0.712119601,4.98E-08,TP53RK
ENSG00000255526.6,-0.712061249,0.830869885,NEDD8-MDP1
ENSG00000118496.5,-0.712015464,2.71E-06,FBXO30
ENSG00000036054.13,-0.711825695,2.48E-09,TBC1D23
ENSG00000167515.10,-0.711131445,9.86E-06,TRAPPC2L
ENSG00000101193.8,-0.711076215,5.15E-16,GID8
ENSG00000119953.13,-0.711014403,3.73E-09,SMNDC1
ENSG00000081721.12,-0.710851055,0.00051663,DUSP12
ENSG00000075399.14,-0.71068701,0.055613359,VPS9D1
ENSG00000182095.14,-0.710672342,7.27E-33,TNRC18
ENSG00000171865.10,-0.710631092,1.00E-12,RNASEH1
ENSG00000113597.18,-0.710621887,0.012485508,TRAPPC13
ENSG00000110422.12,-0.710592366,1.47E-13,HIPK3
ENSG00000164494.12,-0.710577217,0.000136677,PDSS2
ENSG00000127528.5,-0.710392468,0.088901857,KLF2
ENSG00000266602.2,-0.710388285,0.573719341,AP005262.2
ENSG00000137868.19,-0.710149082,6.63E-18,STRA6
ENSG00000188917.15,-0.710138139,0.000185849,TRMT2B
ENSG00000131236.17,-0.710044753,5.28E-86,CAP1
ENSG00000105726.17,-0.710012079,2.43E-08,ATP13A1
ENSG00000217555.12,-0.709895394,6.52E-10,CKLF
ENSG00000284879.1,-0.709699258,0.025389349,AC133644.3
ENSG00000091409.15,-0.709586451,8.47E-270,ITGA6
ENSG00000149932.17,-0.709417765,2.70E-09,TMEM219
ENSG00000196302.5,-0.708974161,0.824151319,AC146944.1
ENSG00000127589.4,-0.708974161,0.824151319,TUBBP1
ENSG00000172831.13,-0.708706427,0.005650843,CES2
ENSG00000018610.14,-0.708656298,0.016782825,CXorf56
ENSG00000094880.11,-0.708050303,1.09E-08,CDC23
ENSG00000272172.1,-0.707941537,0.583244485,AC138696.2
ENSG00000067829.19,-0.707869683,1.96E-05,IDH3G
ENSG00000013016.16,-0.707853136,6.97E-15,EHD3
ENSG00000145391.13,-0.707667403,4.76E-29,SETD7
ENSG00000106591.4,-0.706630144,1.50E-11,MRPL32
ENSG00000151012.13,-0.706485739,3.78E-09,SLC7A11
ENSG00000180488.15,-0.706460771,8.25E-05,MIGA1
ENSG00000213337.9,-0.706411684,0.002679909,ANKRD39
ENSG00000116688.16,-0.706043007,1.28E-27,MFN2
ENSG00000137814.11,-0.704668623,0.000279603,HAUS2
ENSG00000244879.8,-0.704504811,0.176403425,GABPB1-AS1
ENSG00000265241.6,-0.704431755,3.66E-17,RBM8A
ENSG00000078487.17,-0.704357505,0.201757813,ZCWPW1
ENSG00000126756.12,-0.704239012,3.14E-07,UXT
ENSG00000170348.9,-0.704180418,4.24E-58,TMED10
ENSG00000135776.5,-0.703772721,7.56E-06,ABCB10
ENSG00000159377.11,-0.703765428,8.88E-33,PSMB4
ENSG00000204070.10,-0.703729083,7.63E-05,SYS1
ENSG00000198814.12,-0.703718956,0.309315048,GK
ENSG00000129460.16,-0.703644785,0.000111306,NGDN
ENSG00000170653.19,-0.703505093,0.013079964,ATF7
ENSG00000163125.15,-0.70345804,1.49E-07,RPRD2
ENSG00000108100.18,-0.703449704,1.67E-11,CCNY
ENSG00000141013.17,-0.703356137,8.63E-05,GAS8
ENSG00000092841.18,-0.703239418,3.75E-67,MYL6
ENSG00000059691.12,-0.703045676,0.003046053,GATB
ENSG00000236056.1,-0.702455324,0.287368119,GAPDHP14
ENSG00000106635.8,-0.702359786,1.13E-19,BCL7B
ENSG00000071051.14,-0.702319846,1.03E-25,NCK2
ENSG00000123094.15,-0.702143061,3.12E-63,RASSF8
ENSG00000101849.17,-0.702122724,5.31E-15,TBL1X
ENSG00000104738.18,-0.702054278,4.86E-56,MCM4
ENSG00000100347.15,-0.702026687,3.09E-10,SAMM50
ENSG00000080345.18,-0.701965784,5.32E-28,RIF1
ENSG00000260920.2,-0.701706385,0.108274388,AL031985.3
ENSG00000065491.8,-0.701681985,0.010526033,TBC1D22B
ENSG00000262919.8,-0.701251051,6.09E-05,CCNQ
ENSG00000232112.3,-0.700777993,9.44E-23,TMA7
ENSG00000089220.5,-0.700516689,7.75E-24,PEBP1
ENSG00000259726.1,-0.700395232,0.465052514,CSPG4P11
ENSG00000162929.14,-0.700209171,0.001531168,KIAA1841
ENSG00000169871.13,-0.700109479,1.04E-18,TRIM56
ENSG00000146425.11,-0.699635801,2.42E-06,DYNLT1
ENSG00000130414.12,-0.699599856,3.42E-14,NDUFA10
ENSG00000136158.12,-0.699584564,1.52E-05,SPRY2
ENSG00000154237.13,-0.699516324,5.39E-06,LRRK1
ENSG00000005483.21,-0.699063126,1.29E-12,KMT2E
ENSG00000255153.1,-0.698503085,0.41806927,TOLLIP-AS1
ENSG00000071564.16,-0.698360764,1.17E-20,TCF3
ENSG00000186350.12,-0.697895132,7.51E-12,RXRA
ENSG00000180398.12,-0.697553235,3.54E-66,MCFD2
ENSG00000006638.11,-0.697010668,0.009109903,TBXA2R
ENSG00000005339.14,-0.696996078,3.29E-13,CREBBP
ENSG00000079616.12,-0.696893302,6.94E-15,KIF22
ENSG00000115042.10,-0.696709468,0.000119212,FAHD2A
ENSG00000123444.14,-0.696567648,0.001469063,KBTBD4
ENSG00000100281.14,-0.696315572,5.43E-07,HMGXB4
ENSG00000092445.12,-0.696167981,6.93E-14,TYRO3
ENSG00000165915.14,-0.695824327,2.33E-05,SLC39A13
ENSG00000115484.15,-0.695668681,2.10E-79,CCT4
ENSG00000285410.1,-0.695608838,0.143227375,GABPB1-IT1
ENSG00000166483.11,-0.695511628,2.18E-07,WEE1
ENSG00000188620.11,-0.695417701,0.035016091,HMX3
ENSG00000108523.15,-0.695271201,3.12E-12,RNF167
ENSG00000231607.12,-0.695091119,5.93E-06,DLEU2
ENSG00000113580.15,-0.694981132,5.72E-27,NR3C1
ENSG00000166845.15,-0.694397043,1.04E-06,C18orf54
ENSG00000198837.10,-0.694307402,2.92E-06,DENND4B
ENSG00000113648.16,-0.693759716,7.56E-31,H2AFY
ENSG00000184937.14,-0.693647733,0.073362363,WT1
ENSG00000131773.14,-0.69347255,2.91E-10,KHDRBS3
ENSG00000130560.9,-0.692977104,9.90E-07,UBAC1
ENSG00000086848.15,-0.692513578,0.000143488,ALG9
ENSG00000271781.1,-0.692291517,0.580113135,AC026740.1
ENSG00000145996.11,-0.69221303,0.037131182,CDKAL1
ENSG00000196419.12,-0.692124823,7.56E-78,XRCC6
ENSG00000160446.19,-0.691904954,1.38E-05,ZDHHC12
ENSG00000260914.3,-0.691752522,5.14E-09,AC026464.4
ENSG00000177879.16,-0.691118752,8.64E-16,AP3S1
ENSG00000151247.12,-0.690994893,1.24E-19,EIF4E
ENSG00000106327.13,-0.69096843,0.237469821,TFR2
ENSG00000136450.13,-0.690432875,1.81E-63,SRSF1
ENSG00000113391.19,-0.690382306,0.000838307,FAM172A
ENSG00000272944.1,-0.690251617,0.55694647,AC079834.2
ENSG00000157895.11,-0.690205403,0.000765678,C12orf43
ENSG00000131148.9,-0.690157696,2.54E-07,EMC8
ENSG00000133812.15,-0.689973802,3.20E-15,SBF2
ENSG00000106683.15,-0.689841616,1.14E-39,LIMK1
ENSG00000156170.13,-0.689744963,0.000369943,NDUFAF6
ENSG00000146828.18,-0.689618941,5.15E-09,SLC12A9
ENSG00000131323.14,-0.689523798,4.10E-06,TRAF3
ENSG00000182326.15,-0.689207809,1.28E-05,C1S
ENSG00000137168.8,-0.688951373,1.31E-07,PPIL1
ENSG00000130640.13,-0.688844933,2.85E-15,TUBGCP2
ENSG00000169398.19,-0.68883508,2.52E-46,PTK2
ENSG00000116221.15,-0.688822537,3.21E-18,MRPL37
ENSG00000276293.4,-0.688456098,2.17E-15,PIP4K2B
ENSG00000129559.13,-0.68845513,4.03E-20,NEDD8
ENSG00000164022.17,-0.688364191,6.98E-09,AIMP1
ENSG00000221926.12,-0.688338178,2.93E-05,TRIM16
ENSG00000164093.17,-0.688192266,0.036654939,PITX2
ENSG00000087274.17,-0.688125553,8.72E-33,ADD1
ENSG00000204644.9,-0.688008221,0.028844502,ZFP57
ENSG00000135521.9,-0.687934443,1.15E-06,LTV1
ENSG00000110917.8,-0.686999558,5.55E-83,MLEC
ENSG00000105568.18,-0.686990615,1.48E-38,PPP2R1A
ENSG00000074621.14,-0.686976315,0.110610788,SLC24A1
ENSG00000184786.6,-0.686963189,0.587324445,TCTE3
ENSG00000164054.15,-0.686411431,1.09E-27,SHISA5
ENSG00000242419.5,-0.686380801,0.672318606,PCDHGC4
ENSG00000074755.15,-0.686201705,4.85E-09,ZZEF1
ENSG00000180089.5,-0.686035992,0.309390581,TMEM86B
ENSG00000247240.8,-0.685789689,0.138896845,UBL7-AS1
ENSG00000109390.12,-0.685641316,7.64E-05,NDUFC1
ENSG00000255874.2,-0.685571995,0.000254758,LINC00346
ENSG00000160294.11,-0.68556902,6.61E-20,MCM3AP
ENSG00000197535.14,-0.685557779,2.13E-26,MYO5A
ENSG00000232093.1,-0.685108407,0.748369525,DCST1-AS1
ENSG00000167258.14,-0.684296902,2.51E-19,CDK12
ENSG00000183722.9,-0.684170306,0.000298881,LHFPL6
ENSG00000124789.11,-0.683887257,4.95E-10,NUP153
ENSG00000115761.16,-0.683332892,1.32E-07,NOL10
ENSG00000136237.19,-0.683210851,0.442420561,RAPGEF5
ENSG00000272767.1,-0.683185563,0.456828461,JMJD1C-AS1
ENSG00000099800.8,-0.682873644,2.12E-09,TIMM13
ENSG00000238083.7,-0.682082197,0.538200024,LRRC37A2
ENSG00000137628.17,-0.681713111,0.002227338,DDX60
